PROJECT,Discipline,Group Type,Hours,Employee GEN,End of Week
CSSBP1L1,CSS,Non Engineering,31.5,000249303,2025-01-10
CSSBP1L1,CSS,Non Engineering,40.0,000249303,2025-01-17
CSSBP1L1,CSS,Non Engineering,40.0,000249303,2025-01-24
CSSBP1L1,CSS,Non Engineering,40.0,000249303,2025-01-31
CSSBP1L1,CSS,Non Engineering,40.0,000249303,2025-02-07
CSSBP1L1,CSS,Non Engineering,10.5,000249308,2024-10-11
CSSBP1L1,CSS,Non Engineering,40.0,000251622,2024-11-22
CSSBP1L1,CSS,Non Engineering,40.0,000251622,2024-11-29
CSSBP1L1,CSS,Non Engineering,40.0,000251622,2024-12-06
CSSBP1L1,CSS,Non Engineering,40.0,000251622,2024-12-13
CSSBP1L1,CSS,Non Engineering,39.0,000251622,2024-12-20
CSSBP1L1,CSS,Non Engineering,8.5,000251622,2024-12-27
CSSBP1L1,CSS,Non Engineering,14.5,000251622,2025-01-03
CSSBP1L1,CSS,Non Engineering,31.5,000251622,2025-01-10
CSSBP1L1,CSS,Non Engineering,34.0,000251622,2025-01-17
CSSBP1L1,CSS,Non Engineering,37.0,000251622,2025-02-07
CSSBP1L1,CSS,Non Engineering,21.0,000253407,2024-10-04
CSSBP1L1,CSS,Non Engineering,23.0,000253407,2024-10-11
CSSBP1L1,CSS,Non Engineering,23.0,000253407,2024-10-18
CSSBP1L1,CSS,Non Engineering,23.5,000253407,2024-10-25
CSSBP1L1,CSS,Non Engineering,34.0,000253407,2024-11-01
CSSBP1L1,CSS,Non Engineering,36.0,000253407,2024-11-08
CSSBP1L1,CSS,Non Engineering,6.0,000253407,2024-11-15
CSSBP1L1,CSS,Non Engineering,17.0,000253407,2024-11-22
CSSBP1L1,CSS,Non Engineering,18.5,000253407,2024-11-29
CSSBP1L1,CSS,Non Engineering,19.5,000253407,2024-12-06
CSSBP1L1,CSS,Non Engineering,38.0,000253407,2024-12-13
CSSBP1L1,CSS,Non Engineering,39.0,000253407,2024-12-20
CSSBP1L1,CSS,Non Engineering,31.5,000253407,2025-01-10
CSSBP1L1,CSS,Non Engineering,40.0,000253407,2025-01-17
CSSBP1L1,CSS,Non Engineering,40.0,000253407,2025-01-24
CSSBP1L1,CSS,Non Engineering,1.5,000253407,2025-01-31
CSSBP1L1,CSS,Non Engineering,0.5,000253407,2025-02-07
CSSBP1L1,CSS,Non Engineering,12.5,000261244,2024-10-11
CSSBP1L1,CSS,Non Engineering,4.5,000261244,2024-10-18
CSSBP1L1,CSS,Non Engineering,5.0,000261244,2024-10-25
CSSBP1L1,CSS,Non Engineering,6.0,000261244,2024-11-01
CSSBP1L1,CSS,Non Engineering,4.5,000261244,2024-11-08
CSSBP1L1,CSS,Non Engineering,167.5,000261244,2024-11-15
CSSBP1L1,CSS,Non Engineering,40.0,000261244,2024-11-22
CSSBP1L1,CSS,Non Engineering,40.0,000261244,2024-11-29
CSSBP1L1,CSS,Non Engineering,40.0,000261244,2024-12-06
CSSBP1L1,CSS,Non Engineering,5.5,000261244,2024-12-13
CSSBP1L1,CSS,Non Engineering,9.0,000261244,2024-12-20
CSSBP1L1,CSS,Non Engineering,7.0,000261244,2025-01-10
CSSBP1L1,CSS,Non Engineering,6.0,000261244,2025-01-17
CSSBP1L1,CSS,Non Engineering,9.0,000261244,2025-01-24
CSSBP1L1,CSS,Non Engineering,4.5,000261244,2025-01-31
CSSBP1L1,CSS,Non Engineering,5.5,000261244,2025-02-07
CSSBP1L1,CSS,Non Engineering,6.0,000263617,2024-10-11
CSSBP1L1,CSS,Non Engineering,8.5,000267713,2024-11-15
CSSBP1L1,CSS,Non Engineering,26.5,000267713,2024-11-29
CSSBP1L1,CSS,Non Engineering,4.0,000267728,2024-11-29
CSSBP1L1,CSS,Non Engineering,40.0,000267728,2024-12-06
CSSBP1L1,CSS,Non Engineering,42.5,000267728,2024-12-13
CSSBP1L1,CSS,Non Engineering,39.0,000267728,2024-12-20
CSSBP1L1,CSS,Non Engineering,6.0,000267728,2024-12-27
CSSBP1L1,CSS,Non Engineering,31.5,000267728,2025-01-03
CSSBP1L1,CSS,Non Engineering,31.5,000267728,2025-01-10
CSSBP1L1,CSS,Non Engineering,17.0,000267728,2025-01-17
CSSBP1L1,CSS,Non Engineering,35.0,000267728,2025-01-24
CSSBP1L1,CSS,Non Engineering,35.0,000267728,2025-01-31
CSSBP1L1,CSS,Non Engineering,40.0,000267728,2025-02-07
CSSBP1L1,CSS,Non Engineering,6.0,000268688,2024-12-06
CSSBP1L1,CSS,Non Engineering,9.5,000268688,2024-12-13
CSSBP1L1,CSS,Non Engineering,9.0,000268688,2024-12-20
CSSBP1L1,CSS,Non Engineering,4.0,000268688,2024-12-27
CSSBP1L1,CSS,Non Engineering,12.0,000268688,2025-01-03
CSSBP1L1,CSS,Non Engineering,14.0,000268688,2025-01-10
CSSBP1L1,CSS,Non Engineering,-3.5,000268688,2025-01-17
CSSBPAF1,CSS,Non Engineering,8.5,000189371,2024-11-01
CSSBPAF1,CSS,Non Engineering,8.5,000191032,2025-01-17
CSSBPAF2,CSS,Non Engineering,4.5,000189371,2024-11-01
CSSBPAF2,CSS,Non Engineering,23.0,000201913,2024-10-04
CSSBPAF2,CSS,Non Engineering,31.5,000201913,2024-10-11
CSSBPAF2,CSS,Non Engineering,34.0,000201913,2024-10-18
CSSBPAF2,CSS,Non Engineering,23.0,000201913,2024-10-25
CSSBPAF2,CSS,Non Engineering,34.0,000201913,2024-11-01
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2024-11-08
CSSBPAF2,CSS,Non Engineering,31.5,000201913,2024-11-15
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2024-11-22
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2024-11-29
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2024-12-06
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2024-12-13
CSSBPAF2,CSS,Non Engineering,39.0,000201913,2024-12-20
CSSBPAF2,CSS,Non Engineering,23.0,000201913,2024-12-27
CSSBPAF2,CSS,Non Engineering,31.5,000201913,2025-01-03
CSSBPAF2,CSS,Non Engineering,25.5,000201913,2025-01-10
CSSBPAF2,CSS,Non Engineering,14.5,000201913,2025-01-17
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2025-01-24
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2025-01-31
CSSBPAF2,CSS,Non Engineering,40.0,000201913,2025-02-07
CSSBPAF2,CSS,Non Engineering,1.0,000203007,2024-11-29
CSSBPAF2,CSS,Non Engineering,7.0,000203007,2024-12-06
CSSBPAF2,CSS,Non Engineering,1.0,000203007,2024-12-13
CSSBPAF2,CSS,Non Engineering,8.0,000217684,2024-11-29
CSSBPAF2,CSS,Non Engineering,15.5,000217684,2024-12-06
CSSBPAF2,CSS,Non Engineering,9.5,000217684,2024-12-13
CSSBPAF2,CSS,Non Engineering,3.0,000229514,2025-01-17
CSSBPAF2,CSS,Non Engineering,3.5,000237565,2025-01-17
CSSBPAF2,CSS,Non Engineering,7.0,000267728,2024-10-25
CSSBPAF3,CSS,Non Engineering,0.5,000171311,2024-11-08
CSSBPAF3,CSS,Non Engineering,5.0,000191032,2024-11-01
CSSBPAF3,CSS,Non Engineering,3.5,000191032,2024-11-08
CSSBPAF3,CSS,Non Engineering,3.5,000191032,2024-11-22
CSSBPAF3,CSS,Non Engineering,4.0,000202360,2024-10-04
CSSBPAF3,CSS,Non Engineering,0.5,000214065,2024-11-15
CSSBPAF3,CSS,Non Engineering,5.0,000225721,2024-11-15
CSSBPAF3,CSS,Non Engineering,3.0,000225721,2024-11-22
CSSBPAF3,CSS,Non Engineering,3.0,000229514,2024-11-08
CSSBPAF3,CSS,Non Engineering,1.5,000229520,2024-11-08
CSSBPAF3,CSS,Non Engineering,6.5,000229520,2025-01-31
CSSBPAF3,CSS,Non Engineering,18.5,000229520,2025-02-07
CSSBPAF3,CSS,Non Engineering,0.5,000229850,2024-11-08
CSSBPAF3,CSS,Non Engineering,4.5,000233510,2024-11-08
CSSBPAF3,CSS,Non Engineering,6.0,000238269,2024-11-15
CSSBPAF3,CSS,Non Engineering,12.0,000238269,2024-11-22
CSSBPAF3,CSS,Non Engineering,19.5,000251591,2024-10-04
CSSBPAF3,CSS,Non Engineering,12.5,000251591,2024-10-11
CSSBPAF3,CSS,Non Engineering,33.0,000251591,2024-10-25
CSSBPAF3,CSS,Non Engineering,34.0,000251591,2024-11-01
CSSBPAF3,CSS,Non Engineering,18.0,000251591,2024-11-08
CSSBPAF3,CSS,Non Engineering,19.0,000251591,2024-11-15
CSSBPAF3,CSS,Non Engineering,30.5,000251591,2024-11-22
CSSBPAF3,CSS,Non Engineering,6.0,000251591,2024-11-29
CSSBPAF3,CSS,Non Engineering,8.0,000251591,2024-12-20
CSSBPAF3,CSS,Non Engineering,25.5,000251591,2025-01-10
CSSBPAF3,CSS,Non Engineering,10.5,000251591,2025-01-17
CSSBPAF3,CSS,Non Engineering,6.0,000251591,2025-01-24
CSSBPAF3,CSS,Non Engineering,32.5,000251591,2025-01-31
CSSBPAF3,CSS,Non Engineering,27.0,000251591,2025-02-07
CSSBPAF3,CSS,Non Engineering,0.5,000251624,2024-11-08
CSSBPAF3,CSS,Non Engineering,4.5,000266034,2025-01-31
CSSBPAF3,CSS,Non Engineering,2.5,000266034,2025-02-07
CSSIN002,CSS,Non Engineering,5.5,000200353,2024-10-04
CSSIN002,CSS,Non Engineering,-5.5,000200353,2024-11-08
CSSIN002,CSS,Non Engineering,23.5,000210642,2024-10-04
CSSIN002,CSS,Non Engineering,5.5,000210642,2024-10-11
CSSIN002,CSS,Non Engineering,-29.0,000210642,2024-10-25
CSSIN003,CSS,Non Engineering,0.5,000161809,2024-12-20
CSSIN003,CSS,Non Engineering,2.5,000192398,2024-12-20
CSSIN003,CSS,Non Engineering,8.0,000192398,2025-01-10
CSSIN003,CSS,Non Engineering,10.0,000192398,2025-01-17
CSSIN003,CSS,Non Engineering,3.5,000192398,2025-01-24
CSSIN003,CSS,Non Engineering,3.0,000193332,2024-10-04
CSSIN003,Digital & Automation,Engineering,0.5,000205299,2024-10-18
CSSIN003,Digital & Automation,Engineering,1.0,000205299,2024-11-08
CSSIN003,Digital & Automation,Engineering,2.0,000205299,2024-12-13
CSSIN003,Digital & Automation,Engineering,2.0,000205299,2025-01-17
CSSIN003,Admin,Non Engineering,39.0,000214069,2024-10-04
CSSIN003,Admin,Non Engineering,40.0,000214069,2024-10-25
CSSIN003,Admin,Non Engineering,33.75,000214069,2024-11-01
CSSIN003,Admin,Non Engineering,39.5,000214069,2024-11-08
CSSIN003,Admin,Non Engineering,31.5,000214069,2024-11-15
CSSIN003,Admin,Non Engineering,39.0,000214069,2024-11-22
CSSIN003,Admin,Non Engineering,40.0,000214069,2024-11-29
CSSIN003,Admin,Non Engineering,40.0,000214069,2024-12-13
CSSIN003,Admin,Non Engineering,22.0,000214069,2024-12-20
CSSIN003,Admin,Non Engineering,23.0,000214069,2024-12-27
CSSIN003,Admin,Non Engineering,31.5,000214069,2025-01-03
CSSIN003,Admin,Non Engineering,31.5,000214069,2025-01-10
CSSIN003,Admin,Non Engineering,34.0,000214069,2025-01-17
CSSIN003,Admin,Non Engineering,14.5,000214069,2025-01-24
CSSIN003,Admin,Non Engineering,40.0,000214069,2025-01-31
CSSIN003,Admin,Non Engineering,40.0,000214069,2025-02-07
CSSIN003,CSS,Non Engineering,4.0,000225720,2025-01-24
CSSIN003,CSS,Non Engineering,4.5,000242949,2024-11-22
CSSIN003,CSS,Non Engineering,-4.5,000242949,2024-11-29
CSSIN003,CSS,Non Engineering,6.5,000249308,2024-11-08
CSSIN003,CSS,Non Engineering,-5.5,000249308,2024-11-15
CSSIN003,CSS,Non Engineering,6.5,000251595,2024-11-08
CSSIN003,CSS,Non Engineering,8.5,000251595,2024-11-15
CSSIN003,Admin,Non Engineering,8.5,000257668,2024-12-06
CSSIN003,Admin,Non Engineering,8.5,000257668,2024-12-13
CSSIN003,Admin,Non Engineering,7.5,000257668,2024-12-20
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-01-03
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-01-10
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-01-17
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-01-24
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-01-31
CSSIN003,Admin,Non Engineering,8.5,000257668,2025-02-07
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-10-04
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-10-11
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-10-18
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-10-25
CSSIN003,Admin,Non Engineering,4.5,000261611,2024-11-01
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-11-08
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-11-15
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-11-22
CSSIN003,Admin,Non Engineering,8.5,000261611,2024-11-29
CSSIN004,CSS,Non Engineering,11.5,000161725,2024-11-01
CSSIN004,CSS,Non Engineering,9.5,000161725,2024-11-15
CSSIN004,CSS,Non Engineering,36.5,000161808,2024-10-25
CSSIN004,CSS,Non Engineering,7.5,000161808,2024-11-01
CSSIN004,CSS,Non Engineering,14.0,000161808,2024-11-08
CSSIN004,CSS,Non Engineering,3.0,000161808,2024-11-15
CSSIN004,CSS,Non Engineering,6.5,000161808,2024-11-22
CSSIN004,CSS,Non Engineering,20.5,000161808,2024-11-29
CSSIN004,CSS,Non Engineering,2.5,000161808,2024-12-06
CSSIN004,CSS,Non Engineering,30.5,000161808,2024-12-20
CSSIN004,CSS,Non Engineering,21.5,000161808,2025-01-10
CSSIN004,CSS,Non Engineering,17.0,000161808,2025-01-17
CSSIN004,CSS,Non Engineering,22.0,000161808,2025-01-24
CSSIN004,CSS,Non Engineering,37.5,000161808,2025-01-31
CSSIN004,CSS,Non Engineering,39.5,000161808,2025-02-07
CSSIN004,CSS,Non Engineering,54.0,000166095,2024-11-01
CSSIN004,CSS,Non Engineering,5.0,000166095,2024-11-08
CSSIN004,CSS,Non Engineering,1.0,000166095,2024-11-15
CSSIN004,CSS,Non Engineering,4.5,000166095,2024-11-29
CSSIN004,CSS,Non Engineering,1.0,000166095,2024-12-20
CSSIN004,CSS,Non Engineering,13.5,000166095,2024-12-27
CSSIN004,CSS,Non Engineering,14.0,000166095,2025-01-10
CSSIN004,CSS,Non Engineering,36.0,000166095,2025-01-17
CSSIN004,CSS,Non Engineering,34.0,000166095,2025-01-24
CSSIN004,CSS,Non Engineering,19.0,000166095,2025-01-31
CSSIN004,CSS,Non Engineering,7.5,000166095,2025-02-07
CSSIN004,CSS,Non Engineering,8.5,000185388,2025-01-03
CSSIN004,CSS,Non Engineering,15.5,000189376,2024-10-25
CSSIN004,CSS,Non Engineering,13.5,000189376,2024-11-01
CSSIN004,CSS,Non Engineering,12.0,000189376,2024-11-08
CSSIN004,CSS,Non Engineering,26.5,000189376,2024-11-15
CSSIN004,CSS,Non Engineering,7.5,000189376,2024-11-22
CSSIN004,CSS,Non Engineering,9.5,000189376,2024-11-29
CSSIN004,CSS,Non Engineering,39.5,000189376,2024-12-06
CSSIN004,CSS,Non Engineering,25.5,000189376,2024-12-13
CSSIN004,CSS,Non Engineering,1.0,000189376,2024-12-20
CSSIN004,CSS,Non Engineering,8.5,000189376,2024-12-27
CSSIN004,CSS,Non Engineering,5.0,000189376,2025-01-03
CSSIN004,CSS,Non Engineering,8.5,000189376,2025-01-10
CSSIN004,CSS,Non Engineering,11.5,000189376,2025-01-17
CSSIN004,CSS,Non Engineering,39.0,000189376,2025-01-24
CSSIN004,CSS,Non Engineering,25.5,000189376,2025-01-31
CSSIN004,CSS,Non Engineering,6.5,000189376,2025-02-07
CSSIN004,CSS,Non Engineering,10.0,000191583,2024-12-20
CSSIN004,CSS,Non Engineering,4.5,000191583,2024-12-27
CSSIN004,CSS,Non Engineering,19.5,000191583,2025-01-31
CSSIN004,CSS,Non Engineering,2.0,000191583,2025-02-07
CSSIN004,CSS,Non Engineering,21.5,000193332,2024-12-20
CSSIN004,CSS,Non Engineering,12.0,000193332,2025-01-10
CSSIN004,CSS,Non Engineering,5.5,000193332,2025-01-17
CSSIN004,CSS,Non Engineering,2.0,000193332,2025-01-31
CSSIN004,CSS,Non Engineering,8.5,000200353,2024-11-08
CSSIN004,CSS,Non Engineering,0.5,000200353,2024-11-22
CSSIN004,CSS,Non Engineering,3.0,000200353,2024-12-06
CSSIN004,CSS,Non Engineering,4.5,000200353,2024-12-13
CSSIN004,CSS,Non Engineering,1.0,000200353,2025-01-17
CSSIN004,CSS,Non Engineering,1.0,000200353,2025-01-24
CSSIN004,CSS,Non Engineering,5.5,000200353,2025-02-07
CSSIN004,CSS,Non Engineering,1.0,000203007,2024-10-25
CSSIN004,CSS,Non Engineering,4.0,000203007,2024-11-08
CSSIN004,CSS,Non Engineering,4.0,000203007,2024-11-22
CSSIN004,CSS,Non Engineering,16.5,000203007,2025-01-10
CSSIN004,CSS,Non Engineering,3.5,000203007,2025-01-17
CSSIN004,CSS,Non Engineering,3.0,000203007,2025-01-31
CSSIN004,CSS,Non Engineering,2.0,000203007,2025-02-07
CSSIN004,CSS,Non Engineering,18.0,000209139,2024-10-25
CSSIN004,CSS,Non Engineering,8.0,000209139,2024-11-01
CSSIN004,CSS,Non Engineering,1.0,000209139,2024-11-08
CSSIN004,CSS,Non Engineering,1.0,000209139,2024-11-15
CSSIN004,CSS,Non Engineering,5.0,000209139,2024-12-06
CSSIN004,CSS,Non Engineering,4.5,000209139,2025-01-31
CSSIN004,CSS,Non Engineering,4.0,000209382,2024-10-25
CSSIN004,CSS,Non Engineering,8.0,000209382,2025-01-31
CSSIN004,CSS,Non Engineering,29.0,000210642,2024-10-25
CSSIN004,CSS,Non Engineering,3.0,000210642,2024-12-27
CSSIN004,CSS,Non Engineering,2.0,000210642,2025-01-24
CSSIN004,CSS,Non Engineering,3.0,000210642,2025-02-07
CSSIN004,CSS,Non Engineering,3.0,000214065,2024-12-20
CSSIN004,CSS,Non Engineering,6.75,000214065,2025-01-10
CSSIN004,CSS,Non Engineering,0.5,000214065,2025-01-17
CSSIN004,CSS,Non Engineering,10.5,000215694,2024-11-08
CSSIN004,CSS,Non Engineering,2.5,000215694,2024-11-15
CSSIN004,CSS,Non Engineering,4.0,000215694,2024-11-29
CSSIN004,CSS,Non Engineering,9.5,000215694,2025-01-24
CSSIN004,CSS,Non Engineering,32.0,000215694,2025-01-31
CSSIN004,CSS,Non Engineering,1.0,000215694,2025-02-07
CSSIN004,CSS,Non Engineering,1.5,000216178,2025-01-17
CSSIN004,CSS,Non Engineering,2.0,000216178,2025-01-24
CSSIN004,CSS,Non Engineering,3.0,000216816,2024-12-27
CSSIN004,CSS,Non Engineering,2.0,000232023,2024-11-22
CSSIN004,CSS,Non Engineering,9.0,000232023,2024-11-29
CSSIN004,CSS,Non Engineering,7.0,000232023,2024-12-13
CSSIN004,CSS,Non Engineering,5.0,000232023,2024-12-20
CSSIN004,CSS,Non Engineering,3.5,000232023,2025-01-10
CSSIN004,CSS,Non Engineering,3.0,000232023,2025-01-17
CSSIN004,CSS,Non Engineering,2.0,000238269,2024-11-01
CSSIN004,CSS,Non Engineering,0.5,000238269,2024-11-08
CSSIN004,CSS,Non Engineering,8.0,000238269,2024-11-15
CSSIN004,CSS,Non Engineering,1.0,000238269,2024-11-29
CSSIN004,CSS,Non Engineering,6.5,000249308,2024-11-01
CSSIN004,CSS,Non Engineering,1.0,000249308,2024-11-08
CSSIN004,CSS,Non Engineering,4.0,000249308,2024-12-13
CSSIN004,CSS,Non Engineering,9.0,000251595,2025-02-07
CSSIN004,CSS,Non Engineering,2.0,000251613,2024-11-08
CSSIN004,CSS,Non Engineering,3.0,000263617,2024-10-25
CSSIN004,CSS,Non Engineering,6.0,000268736,2025-01-17
CSSIN006,CSS,Non Engineering,8.5,000213063,2024-10-25
CSSIN007,CSS,Non Engineering,3.0,000161692,2024-10-04
CSSIN007,CSS,Non Engineering,9.0,000161692,2024-11-01
CSSIN007,CSS,Non Engineering,1.5,000161808,2024-11-15
CSSIN007,CSS,Non Engineering,17.0,000169105,2024-11-08
CSSIN007,CSS,Non Engineering,5.0,000169105,2024-11-15
CSSIN007,CSS,Non Engineering,2.0,000169105,2024-11-22
CSSIN007,CSS,Non Engineering,6.5,000192398,2024-10-18
CSSIN007,CSS,Non Engineering,1.0,000203007,2024-12-13
CSSIN007,CSS,Non Engineering,2.0,000214065,2025-01-10
CSSIN007,CSS,Non Engineering,1.5,000214065,2025-01-17
CSSIN007,CSS,Non Engineering,3.0,000214065,2025-01-24
CSSIN007,CSS,Non Engineering,10.0,000214065,2025-01-31
CSSIN007,CSS,Non Engineering,0.5,000214065,2025-02-07
CSSIN007,Project Services,Non Engineering,1.5,000223837,2024-10-04
CSSIN007,Project Services,Non Engineering,2.5,000223837,2024-10-11
CSSIN007,Project Services,Non Engineering,2.5,000223837,2024-10-18
CSSIN007,Project Services,Non Engineering,2.5,000223837,2024-10-25
CSSIN007,Project Services,Non Engineering,3.0,000223837,2024-11-01
CSSIN007,Project Services,Non Engineering,3.25,000223837,2024-11-08
CSSIN007,Project Services,Non Engineering,3.75,000223837,2024-11-15
CSSIN007,Project Services,Non Engineering,4.25,000223837,2024-11-22
CSSIN007,Project Services,Non Engineering,6.0,000223837,2024-11-29
CSSIN007,Project Services,Non Engineering,2.75,000223837,2024-12-06
CSSIN007,Project Services,Non Engineering,1.25,000223837,2024-12-13
CSSIN007,Project Services,Non Engineering,2.0,000223837,2024-12-20
CSSIN007,Project Services,Non Engineering,1.5,000223837,2025-01-10
CSSIN007,Project Services,Non Engineering,3.5,000223837,2025-01-17
CSSIN007,Project Services,Non Engineering,3.5,000223837,2025-01-24
CSSIN007,Project Services,Non Engineering,3.5,000223837,2025-01-31
CSSIN007,Project Services,Non Engineering,1.25,000223837,2025-02-07
CSSIN007,CSS,Non Engineering,1.5,000251595,2024-10-04
CSSIN007,CSS,Non Engineering,2.0,000251595,2024-11-01
CSSIN007,CSS,Non Engineering,1.0,000251595,2024-11-08
CSSIN007,CSS,Non Engineering,6.0,000251595,2024-11-22
CSSIN008,CSS,Non Engineering,1.0,000161807,2024-10-25
CSSIN008,CSS,Non Engineering,14.5,000161807,2024-11-01
CSSIN008,CSS,Non Engineering,3.5,000161807,2024-11-29
CSSIN008,CSS,Non Engineering,2.75,000164231,2025-01-24
CSSIN008,CSS,Non Engineering,17.0,000169105,2024-10-11
CSSIN008,CSS,Non Engineering,21.0,000169105,2024-10-18
CSSIN008,CSS,Non Engineering,6.0,000189371,2024-10-04
CSSIN008,CSS,Non Engineering,2.0,000189371,2024-12-13
CSSIN008,CSS,Non Engineering,2.5,000189376,2024-10-11
CSSIN008,CSS,Non Engineering,3.0,000189376,2024-10-18
CSSIN008,CSS,Non Engineering,1.0,000189376,2024-10-25
CSSIN008,CSS,Non Engineering,16.0,000189376,2024-11-01
CSSIN008,CSS,Non Engineering,5.0,000189376,2024-11-15
CSSIN008,CSS,Non Engineering,15.5,000189376,2024-11-29
CSSIN008,CSS,Non Engineering,6.0,000189376,2024-12-27
CSSIN008,CSS,Non Engineering,9.5,000189376,2025-01-03
CSSIN008,CSS,Non Engineering,22.5,000189376,2025-01-10
CSSIN008,CSS,Non Engineering,7.5,000189376,2025-01-17
CSSIN008,CSS,Non Engineering,13.5,000189376,2025-01-31
CSSIN008,CSS,Non Engineering,3.0,000189376,2025-02-07
CSSIN008,CSS,Non Engineering,2.0,000191583,2024-11-08
CSSIN008,CSS,Non Engineering,3.0,000191583,2024-11-15
CSSIN008,CSS,Non Engineering,5.0,000191583,2024-12-13
CSSIN008,CSS,Non Engineering,15.5,000192398,2024-10-04
CSSIN008,CSS,Non Engineering,18.5,000192398,2024-10-11
CSSIN008,CSS,Non Engineering,18.5,000192398,2024-10-18
CSSIN008,CSS,Non Engineering,20.0,000192398,2024-10-25
CSSIN008,CSS,Non Engineering,20.5,000192398,2024-11-01
CSSIN008,CSS,Non Engineering,13.0,000192398,2024-11-08
CSSIN008,CSS,Non Engineering,12.5,000192398,2024-11-15
CSSIN008,CSS,Non Engineering,17.5,000192398,2024-11-22
CSSIN008,CSS,Non Engineering,17.5,000192398,2024-11-29
CSSIN008,CSS,Non Engineering,15.0,000192398,2024-12-06
CSSIN008,CSS,Non Engineering,13.0,000192398,2024-12-13
CSSIN008,CSS,Non Engineering,7.5,000192398,2024-12-20
CSSIN008,CSS,Non Engineering,7.0,000192398,2025-01-03
CSSIN008,CSS,Non Engineering,16.5,000192398,2025-01-10
CSSIN008,CSS,Non Engineering,20.5,000192398,2025-01-17
CSSIN008,CSS,Non Engineering,25.0,000192398,2025-01-24
CSSIN008,CSS,Non Engineering,18.5,000192398,2025-01-31
CSSIN008,CSS,Non Engineering,3.5,000193332,2024-10-11
CSSIN008,CSS,Non Engineering,1.0,000193332,2024-10-18
CSSIN008,CSS,Non Engineering,1.0,000193332,2024-10-25
CSSIN008,CSS,Non Engineering,2.0,000201204,2025-01-17
CSSIN008,CSS,Non Engineering,1.5,000201737,2024-12-13
CSSIN008,CSS,Non Engineering,9.0,000203007,2024-11-29
CSSIN008,CSS,Non Engineering,2.0,000203007,2024-12-06
CSSIN008,CSS,Non Engineering,0.5,000203007,2024-12-13
CSSIN008,CSS,Non Engineering,1.0,000203007,2025-01-24
CSSIN008,CSS,Non Engineering,3.5,000209139,2024-10-18
CSSIN008,CSS,Non Engineering,2.0,000209139,2024-10-25
CSSIN008,CSS,Non Engineering,16.0,000209382,2024-10-11
CSSIN008,CSS,Non Engineering,28.0,000209382,2024-10-18
CSSIN008,CSS,Non Engineering,24.0,000209382,2024-10-25
CSSIN008,CSS,Non Engineering,4.0,000209382,2024-11-01
CSSIN008,CSS,Non Engineering,6.0,000209382,2024-11-08
CSSIN008,CSS,Non Engineering,6.0,000209382,2024-11-15
CSSIN008,CSS,Non Engineering,4.0,000209382,2024-11-22
CSSIN008,CSS,Non Engineering,3.0,000210642,2024-10-25
CSSIN008,CSS,Non Engineering,1.0,000210642,2024-11-01
CSSIN008,CSS,Non Engineering,2.0,000210642,2024-12-06
CSSIN008,CSS,Non Engineering,5.0,000210642,2025-02-07
CSSIN008,CSS,Non Engineering,16.0,000213063,2024-10-25
CSSIN008,CSS,Non Engineering,2.0,000214065,2024-10-25
CSSIN008,CSS,Non Engineering,5.5,000216816,2024-10-11
CSSIN008,CSS,Non Engineering,1.0,000216816,2024-10-25
CSSIN008,CSS,Non Engineering,8.0,000225721,2025-01-17
CSSIN008,CSS,Non Engineering,9.5,000229514,2024-11-29
CSSIN008,CSS,Non Engineering,10.0,000229850,2024-11-15
CSSIN008,CSS,Non Engineering,1.0,000231062,2024-11-29
CSSIN008,CSS,Non Engineering,5.0,000233529,2025-01-17
